"Refund Amount","Количество возврата"
"Refund Offline","Возврат в автономном режиме (offline)"
"Refund Shipping","Возврат доставки"
"Refund Shipping (Excl. Tax)","Возврат доставки (без налога)"
"Refund Shipping (Incl. Tax)","Возврат доставки (включая налог)"
"Refund Totals","Итоги по возврату"
"Refunded","Возвращено"
"Refunded amount of %s offline.","Refunded amount of %s offline."
"Refunded amount of %s online.","Refunded amount of %s online."
"Refunds","Возвраты"
"Registered a Void notification.","Registered a Void notification."
"Registered notification about approved payment.","Зарегистрированное уведомление о подтверждённом платеже."
"Registered notification about authorized amount of %s.","Registered notification about authorized amount of %s."
"Registered notification about captured amount of %s.","Registered notification about captured amount of %s."
"Registered notification about denied payment.","Зарегистрированное уведомление о запрете платежа."
"Registered notification about refunded amount of %s.","Registered notification about refunded amount of %s."
"Registered update about approved payment.","Registered update about approved payment."
"Registered update about denied payment.","Registered update about denied payment."
"Regular Payment","Регулярный платёж"
"Related Orders","Связанные заказы"
"Remove","Удалить"
"Remove Coupon Code","Удалить код купона"
"Remove tracking number","Удалить номер отслеживания"
"Reorder","Перезаказать"
"Retrieve credit memo info","Получить информацию о возврате платежа"
"Retrieve credit memo information","Получить информацию о возврате платежа"
"Retrieve credit memo list","Получить список возвратов платежей"
"Retrieve invoice info","Получить информацию о счёте"
"Retrieve invoice information","Получить информацию о счёте"
"Retrieve list of credit memos by filters","Получить отфильтрованный список возвратов платежей"
"Retrieve list of invoices by filters","Получить отфильтрованный список счетов"
"Retrieve list of orders by filters","Получить отфильтрованный список заказов"
"Retrieve list of shipments by filters","Получить отфильтрованный список доставок"
"Retrieve order information","Получить информацию о заказе"
"Retrieve orders info","Получить информацию о заказах"
"Retrieve shipment info","Получить информацию о доставке"
"Retrieve shipment information","Получить информацию о доставке"
"Return to Stock","Вернуть на склад"
"Returned","Возвращено"
"Returns","Возвраты"
"Revenue","Доход"
"Row Subtotal","Сумма строки"
"Row Total","Итог строки"
"SHIP TO:","ПОЛУЧАТЕЛЬ:"
"SKU","Артикул"
"SOLD TO:","Продано:"
"Sales","Продажи"
"Sales Discount","Скидка"
"Sales Emails","Письма (emails) о заказах"
"Sales Emails Section","Раздел писем (emails) о заказах"
"Sales Invoice Print View","Sales Invoice Print View"
"Sales Items","Позиции"
"Sales Order Print View","Sales Order Print View"
"Sales Section","Раздел продаж"
"Sales Shipment Print View","Sales Shipment Print View"
"Sales Shipping","Доставка"
"Sales Tax","Налог"
"Sales Total","Сумма"
"Same As Billing Address","Такой же, как и адрес покупателя"
"Save Order Address","Сохранить адрес заказа"
"Save Status","Сохранить статус"
"Save Status Assignment","Сохранить присвоение статуса"
"Save in address book","Сохранить в адресной книге"
"Schedule","Schedule"
"Select","Выбрать"
"Select All","Выбрать все"
"Select from existing customer addresses:","Выберите из существующих адресов клиента:"
"Selected option(s) or their combination is not currently available.","Выбранные параметры или их комбинация в данный момент недоступны."
"Send Credit Memo Comment Email Copy To","Отправить копии письма с комментарием к возврату оплаты получателям"
"Send Credit Memo Comments Email Copy Method","Метод отправки копии письма с комментарием к возврату оплаты"
"Send Credit Memo Email Copy Method","Метод отправки копии письма о возврате платежа"
"Send Credit Memo Email Copy To","Отправить копии письма о возврате платежа получателям"
"Send Email","Отправить письмо"
"Send Invoice Comment Email Copy To","Отправить копии письма с комментарием к платежу получателям"
"Send Invoice Comments Email Copy Method","Метод отправки копии письма с комментарием к платежу получателям"
"Send Invoice Email Copy Method","Метод отправки копии письма о платеже получателям"
"Send Invoice Email Copy To","Отправить копии письма о платеже получателям"
"Send Order Comment Email Copy To","Отправить копии письма с комментарием к заказу получателям"
"Send Order Comments Email Copy Method","Метод отправки копии письма с комментарием к заказу получателям"
"Send Order Email","Send Order Email"
"Send Order Email Copy Method","Метод отправки копии письма о заказе"
"Send Order Email Copy To","Отправить копии письма с подтверждением нового заказа получателям"
"Send Sales Emails","Send Sales Emails"
"Send Shipment Comment Email Copy To","Отправить копии письма с комментарием к доставке получателям"
"Send Shipment Comments Email Copy Method","Метод отправки копии письма с комментарием к доставке получателям"
"Send Shipment Email Copy Method","Метод отправки копии письма о доставке получателям"
"Send Shipment Email Copy To","Отправить копии письма о доставке получателям"
"Send Tracking Information","Отправить информацию для отслеживания"
"Send shipment info","Отправить информацию о доставке"
"Set order for existing transactions not allowed","Set order for existing transactions not allowed"
"Ship","Доставить"
"Sold to","Доставка на имя"
"Ship to Name","Доставка на имя"
"Ship to:","Адрес доставки:"
"Ship To","Покупатель"
"Shipment","Доставка"
"Shipment #","Доставка #"
"Shipment #%1$s | %3$s (%2$s)","Доставка #%1$s | %3$s (%2$s)"
"Shipment #%s","Доставка #%s"
"Shipment Comment Email Sender","Письмо с комментарием к доставке. Отправитель"
"Shipment Comment Email Template","Письмо с комментарием к доставке. Шаблон"
"Shipment Comment Email Template for Guest","Письмо с комментарием к доставке. Шаблон для гостя"
"Shipment Comments","Комментарии к доставке"
"Shipment Email Sender","Письмо о доставке. Отправитель"
"Shipment Email Template","Письмо о доставке. Шаблон"
"Shipment Email Template for Guest","Письмо о доставке. Шаблон для гостя"
"Shipment Update","Изменение доставки"
"Shipment Update for Guest","Изменение доставки для гостя"
"Shipments","Доставки"
"Shipped","Доставлено"
"Shipped By","Отправлено"
"Shipping","Доставка"
"Shipping & Handling","Доставка"
"Shipping &amp; Handling","Доставка"
"Shipping &amp; Handling Information","Информация о доставке и обработке"
"Shipping Address","Адрес доставки"
"Shipping Amount","Кол-во для доставки"
"Shipping Information","Адрес доставки"
"Shipping Method","Способ доставки"
"Shipping Method:","Способ доставки:"
"Shipping Refund","Возврат доставки"
"Shipping and Tracking Information","Информация о доставке и отслеживании"
"Shopping Cart","Корзина"
"Show Packages","Показать пакеты"
"Signature Confirmation","Подтверждение подписи"
"Signed Up From","Зарегистрирован"
"Size","Размер"
"Sku","Артикул"
"Sold to:","Покупатель:"
"Some item options or their combination are not currently available.","Некоторые параметры или их комбинация в данный момент недоступны."
"Some of the products below do not have all the required options.","У некоторых товаров, указанных ниже, отсутствуют обязательные параметры."
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","У некоторых товаров, указанных ниже, отсутствуют обязательные параметры. Пожалуйста, отредактируйте их и настройте все обязательные параметры."
"Some of the products below do not have all the required options. Please remove them and add again with all the required options.","У некоторых товаров, показанных ниже, отсутствует часть обязательных параметров. Пожалуйста, удалите товары и добавьте снова со всеми необходимыми параметрами."
"Some of the selected options are not currently available.","Некоторые из выбранных параметров в данный момент недоступны."
"Sorry, no quotes are available for this order at this time.","Извините, в данный момент отсутствуют варианты выбора для этого заказа."
"Source object is not specified.","Не указан источник объекта."
"Specified profile does not exist.","Указанный профиль не существует."
"State Code [State Title]","Код состояния [Заголовок состояния]"
"State/Province","Регион"
"Status","Статус"
"Status Code","Код статуса"
"Status Label","Заголовок статуса"
"Status:","Статус:"
"Store Credit","Кредит магазина"
"Store View Specific Labels","Заголовки для представлений магазина"
"Street Address","Улица"
"Submit Comment","Добавить комментарий"
"Submit Credit Memo","Создать возврат платежа"
"Submit Invoice","Создать счёт"
"Submit Invoice and Shipment","Создать счёт и доставку"
"Submit Order","Создать заказ"
"Submit Shipment","Создать доставку"
"Subscribe to Newsletter","Подписаться на рассылку новостей"
"Subscribe to Order Status","Подписаться на статус заказа"
"Subtotal","Сумма"
"Subtotal after discount.","Сумма после скидки."
"Subtotal:","Предварительный итог:"
"Edit your Cart", "Редактировать вашу корзину"
"Suspected Fraud","Подозреваемый мошенничества"
"Suspend","Приостановить"
"Suspended","Приостановленный"
"TAX/VAT Number","Номер плательщика НДС"
"Tax","Налог"
"Tax Amount","Сумма налога"
"Tax Percent","Процент налога"
"Telephone","Телефон"
"The Order State ""%s"" must not be set manually.","Состояние заказа ""%s"" не должно устанавливаться вручную."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Итоговая модель адреса должна расширять Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","Платёжное соглашение ""%s"" отменено."
"The billing agreement ""%s"" has been created.","Платёжное соглашение ""%s"" создано."
"The coupon code has been accepted.","Код купона принят."
"The message has been sent.","Сообщение отправлено."
"The message was sent.","Сообщение отправлено."
"The order address has been updated.","Адрес заказа обновлён."
"The order email has been sent.","Письмо с информацией о заказе отправлено."
"The order has been cancelled.","Заказ отменён."
"The order has been created.","Заказ создан."
"The order has been put on hold.","Заказ успешно отложен."
"The order has been released from holding status.","Заказ успешно возвращён из статуса ""отложен""."
"The order has not been cancelled.","Заказ не был отменён."
"The order status has been assigned.","Статус заказа присвоен."
"The order status has been saved.","Статус заказа сохранён."
"The order status has been unassigned.","Отменено присвоение статуса заказа."
"The order was not put on hold.","Заказ не был отложен."
"The order was not unheld.","Заказ не был возвращён из статуса ""отложен""."
"The order was placed using %s","The order was placed using %s"
"The order(s) cannot be canceled","Заказ не может быть отменён"
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment has been voided.","The payment has been voided."
"The profile has been updated.","The profile has been updated."
"The profile has no changes.","В профиле нет изменений."
"The profile state has been updated.","Состояние профиля обновлено."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","Указанное значение превышает общее количество в доставке для какого-то из товаров"
"The requested Payment Method is not available.","Запрошенный способ оплаты не доступен."
"The shipping label has been created.","Квиток доставки создан."
"The transaction ""%s"" (%s) is already closed.","Транзакция ""%s"" (%s) уже закрыта."
"The transaction ""%s"" cannot be captured yet.","The transaction ""%s"" cannot be captured yet."
"The value that you entered is not valid.","Введённое значение неправильное."
"There are no billing agreements yet.","У вас пока нет платёжных соглашений."
"There are no printable documents related to selected orders.","Нет пригодных к печати документов, относящихся к выбранным заказам."
"There are no recurring profiles yet.","У вас пока нет профилей повторяющихся платежей."
"There are no shipping labels related to selected %s.","Нет связанных квитков доставки с выбранным %s."
"There are no shipping labels related to selected orders.","Нет связанных квитков доставки с выбранными заказами."
"There are no shipping labels related to selected shipments.","Нет связанных квитков доставки с доставками."
"There is no need to approve this payment.","Этот платёж не нужно утверждать."
"There is no need to deny this payment.","Этот платёж не нужно отклонять."
"There is no update for the payment.","Обновлений платежа нет."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Это сообщение будет показано в корзине, если промежуточный итог после скидки окажется меньше минимального."
"This operation requires an existing transaction object.","Операции требуется существующий объект транзакции."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Заказ содержит (%s) позиций и в данный момент не может быть отредактирован через интерфейс администратора. Если Вы хотите продолжить редактирование, то (%s) позиций будет удалено, заказ будет отменен и вместо него будет создан новый заказ."
"This order no longer exists.","Этот заказ больше не существует."
"This product does not have any configurable options","У этого товара нет ни одного настраиваемого параметра"
"This product does not have any configurable options.","У этого товара нет ни одного настраиваемого параметра."
"This product has not been configured.","Этот товар не настроен."
"This profile state cannot be changed to ""%s"".","Состояние профиля не может быть изменено на ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Это создаст возврат оффлайн. Чтобы создать возврат онлайн, откройте счёт и создайте для него возврат платежа. Хотите продолжить?"
"Tier Pricing","Дифференцированные цены"
"Title","Заголовок"
"To","На"
"To Name","На имя"
"To:","Кому:"
"Total","Всего"
"Total %d product(s)","Всего товаров: %d"
"Total (ex)","Всего (искл.)"
"Total (inc)","Всего (вкл.)"
"Total Due","Требуется получить"
"Total Invoiced","Выставленно счетов на сумму"
"Total Invoiced Paid","Оплачено выставленных счетов"
"Total Invoiced VS Paid Report","Отчёт ""Выставлено счётов vs Оплачено"""
"Total Invoiced not Paid","Не оплачено выставленных счетов"
"Total Ordered Report","Отчёт ""Всего заказано"""
"Total Paid","Всего оплачено"
"Total Qty","Общее кол-во"
"Total Refund","Всего возвратов"
"Total Refunded","Всего возвращено"
"Total Refunded Report","Отчёт ""Всего возвращено"""
"Total Sales Shipping","Total Sales Shipping"
"Total Shipped Report","Отчёт ""Всего доставлено"""
"Total Shipping","Total Shipping"
"Total Shipping Charges","Итоговая сумма за доставку"
"Total Tax","Сумма налогов"
"Total Weight","Общий вес"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Модель Total должна расширять Mage_Sales_Model_Order_Total_Abstract."
"Track Order","Отслеживание заказа"
"Track all shipment(s)","Отслеживание всех доставок"
"Track all shipments","Отслеживание всех доставок"
"Track this shipment","Track this shipment"
"Track your order","Track your order"
"Tracking","Отслеживание"
"Tracking Number","Номер отслеживания"
"Tracking Number(s):","Номера почтовых отправлений:"
"Transaction ""%s"" was already processed.","Transaction ""%s"" was already processed."
"Transaction # %s | %s","Транзакция # %s | %s"
"Transaction ID","ИД транзакции"
"Transaction ID must not be empty.","ИД транзакции не может быть пустым."
"Transaction ID: ""%s"".","ИД транзакции: ""%s""."
"Transaction Type","Тип транзакции"
"Transactions","Транзакции"
"Trial ","Пробный "
"Trial Payment","Пробный платёж"
"Trial Period","Пробный период"
"Trial period payment","Платёж пробного периода"
"Type","Тип"
"Unassign","Отменить присвоение"
"Unhold","Возобновить"
"Unhold action is not available.","Действие ""возобновить"" не доступно."
"Unhold order","Возобновить заказ"
"Unknown State","Неизвестное состояние"
"Unknown Status","Неизвестный статус"
"Unsupported transaction type ""%s"".","Неподдерживаемый тип транзакции ""%s""."
"Update Changes","Обновить изменения"
"Update Items and Qty's","Обновить товары и их кол-ва"
"Update Items and Qty\'s","Обновить товары и их кол-ва"
"Update Qty\'s","Обновить кол-ва"
"Updated At","Обновлено"
"Updated:","Обновлено:"
"Use Aggregated Data (beta)","Использовать обработанные данные (beta)"
"Use Order Status As Default","Использовать этот статус заказа по умолчанию"
"Validate Each Address Separately in Multi-address Checkout","При оформлении заказа на несколько адресов проверять каждый адрес отдельно"
"Value","Значение"
"View","Просмотреть"
"View All","Просмотреть все"
"View Another Order","Просмотреть другой заказ"
"View Order","Инфо"
"Visible on Frontend","Видимый в пользовательской части"
"Void","Аннулировать"
"Void invoice","Аннулировать счёт"
"Voided authorization.","Аннулированная авторизация."
"Website","Сайт"
"Weight","Вес"
"Whether buyer can define the date when billing for the profile begins.","Может ли покупатель выбрать дату начала выставления счетов для профиля."
"Width","Ширина"
"Wishlist","Избранное"
"Wrong billing agreement ID specified.","Указан неверный идентификатор платёжного соглашения."
"Wrong quote item id to update configuration.","Неверные ИД позиции квоты для изменения конфигурации."
"Wrong state: ""%s"".","Неверное состояние: ""%s""."
"Yes","Да"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Вы можете не заполнять это поле, если не желаете добавлять поздравительное сообщение для всего заказа"
"You don\'t have permissions to manage this order because of one or more products are not permitted for your website.","У вас нет прав для работы с этим заказом, так как он содержит один или несколько товаров, не принадлежащих вашему сайту."
"You have placed no orders.","У вас пока нет оформленных заказов."
"You will be redirected to the payment system website.","Вы будете перенаправлены на сайт платёжной системы."
"Your credit card will be charged for","С кредитной карточки будет снята сумма"
"ZIP/Post Code","Почтовый индекс"
"Zip/Postal Code","Почтовый индекс"
"cm","см"
"in","in"
"kg","кг"
"lb","фунт"
"the credit memo email is not sent","письмо с возвратом платежа НЕ было послано"
"the credit memo email was sent","письмо с возвратом платежа было послано"
"the invoice email is not sent","письмо со счётом НЕ было послано"
"the invoice email was sent","письмо со счётом было послано"
"the order confirmation email is not sent","письмо с информацией о заказе НЕ было послано"
"the order confirmation email was sent","письмо с информацией о заказе было послано"
"the shipment email is not sent","письмо о доставке НЕ было послано"
"the shipment email was sent","письмо о доставке было послано"
